,Institution,Country,Artificial Intelligence,Telecommunication Engineering,Medical Science,Disease Analysis,Biomedical Research,Environmental Science,Pharmaceutical Science,Chemical Science,Energy and Power Systems,Social and Business Studies,Keywords,Cluster Keywords,Cluster,Subject Area
926,King Fahd University of Petroleum and Minerals,Saudi Arabia,0.011111451,0.011111111,0.011112865,0.617169367,0.011115326,0.011111619,0.011112457,0.293929465,0.011115002,0.011111336,"['Distribution Network', 'Sensitivity Analysis', 'Reduce Greenhouse Gas Emissions', 'Power System', 'Planning Model', 'Operational Costs', 'Electrolysis device (ED)', 'Distributed Energy Resources', 'Analytical models', 'Electrical Energy', 'Increase In Efficiency', 'Uncertainty', 'High Capital Costs', 'Distribution Network (DN)', 'Energy Source', 'Market Price', 'Thermal Power Plants', 'Wind Turbine', 'Renewable energy sources', 'Photovoltaic System', 'Costs', 'Base Case', 'Energy Storage Systems', 'Investment Costs', 'Optimal Size', 'Microgrid', 'Hydrogen', 'Wind Turbine (WT)', 'Optimal Position', 'Hydrogen Storage', 'Transmission Network', 'Distribution system operator (DSO)', 'Greenhouse Gas', 'Capital Costs', 'Fuel Cell', 'Photovoltaic systems', 'Amount Of Hydrogen', 'Distribution System Operator', 'Storage Systems', 'Hydrogen production', 'Sensitivity analysis', 'Photovoltaics (PV)']",covid 19 analysis optical acid,4,Disease Analysis
928,King Saud University,Thailand,0.008336921,0.008333719,0.924986183,0.00833346,0.008333442,0.008333978,0.008334915,0.00833387,0.008334472,0.00833904,"['Hydrogen', 'Methyl orange', 'Photocatalysis', 'Silver', 'TiO2']",cancer health stress cell thailand,0,Medical Science
929,Klinik Pakar Au Yong,Denmark,0.211925233,0.011115561,0.011112606,0.576124712,0.011111175,0.011111306,0.011111529,0.134164782,0.011111167,0.011111929,"['Antidepressant', 'major depressive disorder', 'real-world study', 'vortioxetine']",covid 19 analysis optical acid,4,Disease Analysis
931,Klinikum Ludwigshafen,United Kingdom,0.005882638,0.005885812,0.005882519,0.005884577,0.005882482,0.005885395,0.005882499,0.171551952,0.518012578,0.269249547,"['acute coronary syndrome', 'Cholesterol', 'coronary heart disease', 'lipids', 'myocardial infarction', 'statins']",energy power voltage analysis electric,8,Energy and Power Systems
932,Klnic Chong,Singapore,0.012501429,0.012500462,0.012505414,0.012501264,0.012504122,0.012500804,0.152657673,0.747324165,0.012503172,0.012501496,"['Asia', 'childhood', 'gastrointestinal', 'liver', 'obesity', 'probiotics']",carbon oil acid properties kidney,9,Chemical Science
933,Knoxville,France,0.00212799,0.002127683,0.107742286,0.002127721,0.002127852,0.002127763,0.875234526,0.002127989,0.002127679,0.00212851,"['Beyond Standard Model', 'Hadron-Hadron scattering (experiments)', 'Higgs physics']",vaccine learning drug thai molecular,2,Pharmaceutical Science
934,Kolkata,India,0.010000723,0.010000698,0.010000868,0.010002024,0.370903647,0.549088868,0.010001277,0.010000439,0.010000492,0.010000965,"['Bias Filter', 'Cut Off', 'Defected Ground Structure', 'Number Of Sections', 'W Band', 'Three-dimensional displays', 'High Resistance', 'Low Resistance', 'Wave Frequency', '3D Software', 'Waveguide', 'Wave Oscillations', 'RF Energy', 'Microwave circuits', 'diode', 'Impedance Transformer', 'Pulse', 'Matched filters', 'Microwave integrated circuits', 'Filter Design', 'DC Bias', 'Millimteter', 'Software', 'Harmonic Suppression', 'Co-axial', 'Impedance', 'Microwave oscillators', 'Microwave communication', 'Low-pass', 'Chemical Components', 'Coaxial Line', 'Stop Band']",control species activity antioxidant thailand,6,Environmental Science
935,Koneru Lakshmaiah Education Foundation Vaddeswaram,India,0.010003837,0.010000493,0.593644573,0.010000929,0.010001211,0.010000097,0.01000049,0.01000038,0.326347081,0.01000091,"['Cardinality Constraint', 'Particle Swarm Optimization', 'Data analysis', 'Portfolio Selection', 'Metaheuristics', 'Optimal Portfolio', 'Asexual Reproduction', 'Measurement', 'Portfolio optimization', 'Hunting Behavior', 'Portfolios', 'Golden Eagle Optimization', 'Computational modeling', 'Stock markets', 'Stock Market', 'Hyperplane', 'Industries', 'Optimization Problem', 'Golden Eagle', 'Efficient Frontier', 'Attack Vector', 'Neural Network', 'Portfolio Selection Model', 'Harmony Search']",cancer health stress cell thailand,0,Medical Science
937,Korea Institute for Advanced Study,France,0.011112566,0.011115997,0.011111233,0.632685397,0.01111299,0.278412214,0.011111342,0.011111316,0.011115802,0.011111142,"['Galaxies: evolution', 'Galaxies: high redshift', 'Galaxies: ISM-galaxies: star formation', 'Galaxies: starburst', 'Submillimetre: galaxies']",covid 19 analysis optical acid,4,Disease Analysis
938,Korea Institute of Science and Technology Information,Thailand,0.006666906,0.006667109,0.006668487,0.006667771,0.006666919,0.006666996,0.006666942,0.939994566,0.006666931,0.006667373,['Not Available'],carbon oil acid properties kidney,9,Chemical Science
939,Korea University,France,0.005000323,0.005000262,0.005001624,0.954992216,0.005000155,0.00500096,0.005000085,0.005000655,0.005002884,0.005000836,"['CMS', 'Heavy ion', 'Jet', 'Jet quenching', 'Photon', 'Physics']",covid 19 analysis optical acid,4,Disease Analysis
941,Kremenchuk Mykhailo Ostrohradskyi National University,Ukraine,0.001149614,0.001149668,0.001149494,0.001149539,0.001149772,0.001149643,0.001149593,0.001149801,0.989653303,0.001149573,"['Compound Annual Growth Rate', 'Developed Countries', 'Automation', 'Average Growth Rate', 'Companies', 'Service robots', 'key factors', 'Labour Market', 'Increase In The Number', 'Price Of Labour', 'robotization', 'Field Of Robotics', 'Average Growth', 'European Countries', 'Vast Majority Of Countries', 'labor productivity', 'Main Trends', 'Labour Productivity Growth', 'Manufacturing Industry', 'South Korea', 'Market Size', 'Labor Costs', 'Dollars', 'Asian Countries', 'Global Market', 'Labour Productivity', 'Electric potential', 'Average Annual Rate', 'Economic Development', 'Automotive Industry', 'Market research', 'Productivity', 'Global Economy', 'economic advantages', 'active automation', 'Impact Of Processes', 'Modern Conditions', 'Increase In Labour Productivity', 'Low Level Of Development', 'Manufacturing industries']",energy power voltage analysis electric,8,Energy and Power Systems
942,Kunming,China,0.221244162,0.001695276,0.001695052,0.001695057,0.037727502,0.001695071,0.001694994,0.001694967,0.729162877,0.001695043,"['Feature Information', 'Image Clarity', 'Image Enhancement Methods', 'deep learning', 'Information processing', 'Long-range Dependencies', 'Multi-scale Features', 'Mean Square Error', 'Backbone Network', 'Semantics', 'Feature Fusion', 'Image Features', 'Training', 'Feature Pyramid', 'Field Size', 'Extract Feature Information', 'low-illumination image enhancement', 'Feature Pyramid Network', 'Feature Maps', 'Low Illumination Image', 'Layer-by-layer', 'Feature extraction', 'Information Fidelity', 'Network architecture', 'Residual Block', 'Enhancement Method', 'Cloud computing', 'Loss Function', 'Image Enhancement', 'Context Aggregation', 'Signal-to-noise', 'Supervised learning', 'Method In This Paper', 'Structural Similarity', 'Peak Signal-to-noise Ratio', 'multi-scale']",energy power voltage analysis electric,8,Energy and Power Systems
943,Kunming Institute of Botany,Thailand,0.008333424,0.008334619,0.008334684,0.560468915,0.008334112,0.008335087,0.372858515,0.008333588,0.008333469,0.008333588,"['D. yinchanianum', 'Diplazium chioui D.', 'Lobatum', 'Southeast Asia']",covid 19 analysis optical acid,4,Disease Analysis
944,Kunming University of Science and Technology,China,0.014285714,0.014285756,0.45031391,0.01428617,0.435396005,0.014287193,0.014285829,0.014286448,0.014286252,0.014286722,"['Deep Convolutional Neural Network', 'Learning-based Methods', 'Average Pooling Operation', 'Quality assessment', 'Detection Methods', 'Intersection Over Union', 'real-time performance', 'Global Context Information', 'Packaging', 'Skip Connections', 'Detection Scenario', 'X-ray imaging', 'chip internal defect detection', 'Dice Similarity Coefficient', 'Feature Maps', 'Attention Mechanism', 'Fault Detection Method', 'Convolution Operation', 'Segmentation Model', 'Production', 'Encoder Layer', 'Medical Image Segmentation', 'U-Net Architecture', 'Feature Pyramid Network', 'attention mechanism', 'Computer Vision Technology', 'Detection Requirements', 'Spatial Attention', 'Real-time systems', 'Feature extraction', 'Grayscale Images', 'Image Segmentation', 'Image Chips', 'Product design', 'Multi-scale Feature Fusion', 'Deep Learning-based Methods', 'multi-scale feature fusion', 'Atrous Spatial Pyramid Pooling', 'Convolutional Neural Network', 'Spatial Attention Mechanism', 'Internal Defects']",cancer health stress cell thailand,0,Medical Science
945,Kure College,Thailand,0.007142997,0.935708767,0.007143395,0.007143713,0.007145511,0.007143247,0.007143182,0.007143169,0.007143032,0.007142986,['Not Available'],cells frequency antenna communication array,7,Telecommunication Engineering
946,Kurnool,India,0.258169013,0.00169512,0.00169527,0.049363893,0.001695002,0.203227233,0.001695006,0.001695372,0.479068736,0.001695355,"['Climate change', 'VGG16', 'Collaboration', 'Skin', 'Dermoscopic Images', 'Transfer learning', 'Transfer Learning', 'ResUNet', 'Imaging', 'Skin Cancer Detection', 'Color Images', 'Global warming', 'InceptionV3', 'Convolutional Neural Network', 'Convolutional Network', 'Lesion Images', 'Ensemble method', 'Forms Of Cancer', 'Melanoma', 'Machine Learning', 'Deep Neural Network', 'Inception V3 Model', 'Support Vector Machine', 'Skin Lesions', 'Combined Model', 'Model Performance', 'Basal Cell Carcinoma', 'ResNet-50 Model', 'Deep Learning Techniques', 'Deep Learning', 'VGG16 Model', 'Deep Learning Models', 'Skin Diseases', 'Individual Models', 'Neural Network', 'Deep Convolutional Neural Network', 'Ensemble Model', 'Skin Cancer', 'Computer architecture', 'Convolutional Neural Network Architecture', 'and International Skin Imaging Collaboration', 'Training Dataset']",energy power voltage analysis electric,8,Energy and Power Systems
947,Kurukshetra,India,0.001149705,0.001149486,0.001149443,0.001149454,0.00114944,0.001149453,0.001149448,0.001149448,0.989654673,0.00114945,"['Transfer functions', 'Integral Time Absolute Error', 'Robust Design', 'Control Design', 'Robust control', 'DC motors', 'Velocity control', 'Permanent Magnet', 'Magnetic Field', 'Motor Parameters', 'ITAE', 'Robust PID Controller', 'Input Output', 'Robust PID', 'Speed Control', 'Robust Control', 'PI control', 'Characteristic Equation', 'Block Diagram', 'Uncertainty', 'Tuning Method', 'Transfer Function Matrix', 'Settling Time', 'Robust Control Design', 'Robust', 'Transfer Function Of System', 'Control Techniques', 'PID', 'Fundamental Frequency', 'Step Change', 'Uncertain systems', 'LFT', 'Proportional-integral-derivative', 'P Matrix', 'Transfer Function', 'Performance Indicators', 'Permanent Magnet Synchronous Motor', 'Brushed DC Motor', 'DC Motor']",energy power voltage analysis electric,8,Energy and Power Systems
948,Kyiv National University of Construction and Architecture,Ukraine,0.020000499,0.020005108,0.020000786,0.020001286,0.020004431,0.020000518,0.020003939,0.354303031,0.485677524,0.020002878,"['Orthogonal Frequency Division Multiplexing', 'Multiple-input Multiple-output Systems', 'Spectral Efficiency', 'Non-orthogonal Multiple Access', 'Target Rate', 'Decoding', 'Orthogonal Multiple Access', 'Access Strategies', 'Capacity Of System', 'Wireless', 'Wireless communication', 'Fading channels', 'Wireless Networks', 'Probability', 'Wireless Systems', 'Power Amplifier', 'Power demand', 'Non-orthogonal Multiple Access System', 'Spectral efficiency', 'Outage Probability', 'Multiple-input Multiple-output', 'Energy Efficiency', 'Wireless Communication Systems', 'Communication Network', 'Power Consumption', 'System Performance', 'Practitioners In The Field', 'Multiple Access System', 'Successive Interference Cancellation', 'Spectrum Efficiency', 'Base Station', 'Time Slot', 'Multiple Access', 'OFDM', 'Valuable Resource For Research', 'NOMA', 'Performance Metrics']",energy power voltage analysis electric,8,Energy and Power Systems
949,Kyiv National University of Technologies and Design,Ukraine,0.937242064,0.00120499,0.001205738,0.001205017,0.00120491,0.001205245,0.001205435,0.053116257,0.00120519,0.001205154,"['Compound Annual Growth Rate', 'Developed Countries', 'Automation', 'Average Growth Rate', 'Companies', 'Service robots', 'key factors', 'Labour Market', 'Increase In The Number', 'Price Of Labour', 'robotization', 'Field Of Robotics', 'Average Growth', 'European Countries', 'Vast Majority Of Countries', 'labor productivity', 'Main Trends', 'Labour Productivity Growth', 'Manufacturing Industry', 'South Korea', 'Market Size', 'Labor Costs', 'Dollars', 'Asian Countries', 'Global Market', 'Labour Productivity', 'Electric potential', 'Average Annual Rate', 'Economic Development', 'Automotive Industry', 'Market research', 'Productivity', 'Global Economy', 'economic advantages', 'active automation', 'Impact Of Processes', 'Modern Conditions', 'Increase In Labour Productivity', 'Low Level Of Development', 'Manufacturing industries']",learning network data model neural,3,Artificial Intelligence
950,Kyoto Institute of Technology,"Taiwan, Province Of China",0.008333951,0.008333334,0.008333611,0.008333552,0.008339115,0.008335442,0.00833448,0.008335157,0.92498753,0.008333829,"['colour emotion', 'colour harmony', 'cross-cultural study', 'universal model']",energy power voltage analysis electric,8,Energy and Power Systems
951,Kyoto Prefectural University of Medicine,China,0.009092177,0.009091889,0.205779379,0.009092868,0.009091386,0.009092031,0.009091751,0.721485178,0.009091258,0.009092084,['Not Available'],carbon oil acid properties kidney,9,Chemical Science
952,Kyoto Sangyo University,Thailand,0.011112277,0.011111632,0.011113018,0.011113435,0.011112695,0.011111295,0.011111156,0.501434493,0.011112292,0.409667707,"['Apis dorsata', 'Giant honeybee, migratory species', 'Thailand', 'tRNA structure']",carbon oil acid properties kidney,9,Chemical Science
953,Kyoto University,Japan,0.578960455,0.004349522,0.004348648,0.004348362,0.004348412,0.004350509,0.004347914,0.004348828,0.386249163,0.004348188,"['Nonlinear Method', 'Stationary Distribution', 'Model Predictive Control Approach', 'Linear systems', 'Control Approach', 'Normal Distribution', 'System Identification Methods', 'Predictive models', 'Model Predictive Control', 'Yield Prediction', 'Kalman Filter', 'Numerical Examples', 'Random Realizations', 'Probabilistic Model', 'Discrete-time Nonlinear Systems', 'Target System', 'Nonlinear Systems', 'System Identification', 'Output Distribution', 'Neural networks', 'Probabilistic logic', 'Identification Method', 'Linear System', 'Variational Autoencoder', 'Stochastic processes', 'Recurrent Neural Network', 'Scenario-based Approach', 'Autoencoder', 'Variational Inference', 'Process Noise', 'Latent Variables', 'Evidence Lower Bound', 'Neural Network', 'Design For Nonlinear Systems', 'Estimation', 'Numerical models']",learning network data model neural,3,Artificial Intelligence
954,Kyung Hee University,France,0.005884179,0.005882513,0.005882953,0.005884143,0.005883526,0.284884069,0.00588271,0.00588437,0.668044607,0.005886931,['Not Available'],energy power voltage analysis electric,8,Energy and Power Systems
955,Kyungpook National University,France,0.005000358,0.005000851,0.517109371,0.005002026,0.005001034,0.00500023,0.442882978,0.005000828,0.005001507,0.005000816,"['CMS', 'Heavy ion', 'Jet', 'Jet quenching', 'Photon', 'Physics']",cancer health stress cell thailand,0,Medical Science
956,Kyushu Institute of Technology,China,0.012500763,0.384589791,0.012503214,0.012500167,0.012504929,0.199164137,0.328731704,0.012501697,0.012500386,0.012503213,"['Energy Harvesting', 'Simulation', 'Non-volatile Memory', 'Radiation Tolerance', 'Feedback Loop', 'Reliability engineering', 'Ferroelectric Field-effect Transistor', 'Storage Elements', 'C Elements', 'Inverter', 'Latches', 'Values Of A1', 'Ferroelectric Layer', 'Resistance State', 'Nonvolatile memory', 'Ferroelectric Materials', 'Performance evaluation', 'Polarization State', 'Voltage Divider', 'Random Access Memory', 'Radiation hardening (electronics)', 'State Of The Device', 'Resistive Random Access Memory', 'Feedback Circuit', 'Circuits and systems', 'Power Outages', 'Spin Transfer Torque', 'Store Of Value']",cells frequency antenna communication array,7,Telecommunication Engineering
